Datetime,PM2.5,PM10,NO2,CO,SO2,O3,AQI
2019-03-28 16:00:00,36.9,88.77,2.92,1.46,30.31,45.44,108
2019-03-28 17:00:00,26.62,75.66,3.56,1.44,28.68,41.66,106
2019-03-28 18:00:00,32.01,114.55,2.89,1.44,28.2,42.53,105
2019-03-28 19:00:00,27.2,109.91,4.39,1.46,28.15,39.86,104
2019-03-28 20:00:00,34.55,109.26,6.24,1.5,28.47,35.26,103
2019-03-28 21:00:00,36.34,115.56,7.17,1.53,27.9,27.72,104
2019-03-28 22:00:00,24.93,107.79,8.04,1.61,27.85,22.62,104
2019-03-28 23:00:00,31.75,130.23,6.86,1.6,27.4,24.59,103
2019-03-29 00:00:00,14.77,114.44,3.68,1.52,28.37,19.27,103
2019-03-29 01:00:00,13.8,93.4,2.79,1.49,27.64,16.98,102
2019-03-29 02:00:00,11.57,79.69,2.31,1.46,27.92,17.05,102
2019-03-29 03:00:00,26.06,78.1,0.9,1.44,28.41,16.95,103
2019-03-29 04:00:00,15.77,75.54,0.72,1.44,26.72,14.98,102
2019-03-29 09:00:00,40.44,153.34,16.23,1.67,31.03,21.21,100
2019-03-29 10:00:00,32.64,50.43,10.34,1.54,29.48,16.31,99
2019-03-29 11:00:00,28.82,61.73,4.93,1.49,29.32,14.6,95
2019-03-29 12:00:00,34.61,59.7,3.31,1.46,28.75,17.36,92
2019-03-29 13:00:00,30.39,62.73,2.72,1.44,28.25,18.05,92
2019-03-29 14:00:00,32.55,83.5,2,1.42,28.28,17.97,92
2019-03-29 15:00:00,30.32,83.48,1.14,1.42,28.28,18.89,92
2019-03-29 16:00:00,36.59,89.37,1.77,1.41,29.05,21.69,92
2019-03-29 17:00:00,24.75,109.45,1.86,1.42,29.06,25.73,94
2019-03-29 18:00:00,40.63,133.32,3.16,1.44,29.21,31.28,95
2019-03-29 19:00:00,32.99,112.08,4.82,1.46,28.52,37.6,95
2019-03-29 20:00:00,31.42,124.57,7.34,1.52,29.64,37.78,96
2019-03-29 21:00:00,35.46,131.93,9.48,1.58,29.22,29.75,97
2019-03-29 22:00:00,42.33,150.88,12.9,1.7,29.16,24.91,99
2019-03-29 23:00:00,35.05,169.06,11.4,1.67,30.3,21.21,101
2019-03-30 00:00:00,27.26,124.51,7.2,1.52,28.95,21.58,101
2019-03-30 01:00:00,19.78,81.97,3.78,1.47,28.53,18.7,101
2019-03-30 02:00:00,21.16,83.9,1.36,1.42,27.82,15.91,101
2019-03-30 03:00:00,23.82,89.2,0.99,1.4,27.61,13.96,101
2019-03-30 04:00:00,16.19,82.21,1.04,1.41,28.46,10.64,101
2019-03-30 05:00:00,19.54,99.23,5.09,1.45,28.04,8.91,101
2019-03-30 06:00:00,24.18,96.42,7.58,1.56,30.12,10.96,101
2019-03-30 07:00:00,29.93,128.5,10.48,1.68,30.41,14.42,102
2019-03-30 08:00:00,30.85,193.96,15.39,1.71,30.42,14.39,104
2019-03-30 09:00:00,28.84,59.04,16.18,1.66,30.79,19.41,102
2019-03-30 10:00:00,36.26,55.87,12.07,1.56,29.66,19.84,102
2019-03-30 11:00:00,31.7,60.4,6.47,1.51,30.06,20.64,102
2019-03-30 12:00:00,39.76,99.39,4.62,1.49,29.36,25.07,103
2019-03-30 13:00:00,36.18,106.14,3.12,1.42,29.46,26.34,104
2019-03-30 14:00:00,31.92,58.79,1.63,1.41,29.4,21.43,103
2019-03-30 15:00:00,22.8,71.24,0.74,1.4,27.71,17.88,103
2019-03-30 16:00:00,21.9,75.94,1.1,1.4,28.27,18.07,103
2019-03-30 17:00:00,14.39,69.89,1.35,1.39,27.94,18.43,102
2019-03-30 18:00:00,22.2,117.18,1.87,1.38,28,19.81,101
2019-03-30 19:00:00,17.45,95.66,2.38,1.41,27.89,18.25,101
2019-03-30 20:00:00,16.52,63.64,2.54,1.44,28.06,17.27,99
2019-03-30 21:00:00,7.75,69.89,5.76,1.49,28.52,16.73,96
2019-03-30 22:00:00,15.96,59.87,11.79,1.58,28.55,13.46,92
2019-03-30 23:00:00,25.34,103.49,10.25,1.56,28.97,15.49,89
2019-03-31 00:00:00,14.67,102.77,15.84,1.63,29.47,11.82,89
2019-03-31 01:00:00,28.43,107.82,13.01,1.58,28.8,12.6,90
2019-03-31 02:00:00,19.47,92.66,13.79,1.61,29.02,11.84,90
2019-03-31 03:00:00,16.64,119.63,10.74,1.49,28.36,10.68,91
2019-03-31 04:00:00,23.52,86.48,8.08,1.48,28.36,10.67,91
2019-03-31 05:00:00,14.92,89.91,8.86,1.5,28.34,11.54,91
2019-03-31 06:00:00,19.08,82.8,9.78,1.51,28.02,12.63,90
2019-03-31 07:00:00,20.13,97.15,10.88,1.57,28.3,14.43,89
2019-03-31 08:00:00,19.86,97.31,13.35,1.62,29.34,14.47,85
2019-03-31 09:00:00,22.9,32.14,10.94,1.55,29.09,12.88,84
2019-03-31 12:00:00,18.79,51.42,1.39,1.39,28.09,13.89,84
2019-03-31 13:00:00,15.12,48.64,0.55,1.38,27.82,15,82
2019-03-31 14:00:00,17.54,56.13,0.66,1.38,27.54,16.25,81
2019-03-31 15:00:00,19.56,71.97,0.84,1.37,28.09,16.08,81
2019-03-31 16:00:00,11.9,71.99,0.68,1.38,27.95,16.16,81
2019-03-31 17:00:00,20.92,112.46,0.51,1.37,27.94,19.23,83
2019-03-31 18:00:00,18.6,125.91,0.97,1.38,27.96,21.2,84
2019-03-31 19:00:00,20.54,128.27,2.92,1.39,28.3,18.98,85
2019-03-31 20:00:00,20.39,115.45,1.98,1.41,27.77,17.43,87
2019-03-31 21:00:00,18.1,94.99,2.43,1.42,27.82,16.82,89
2019-03-31 22:00:00,18.11,109.52,2.6,1.44,28.37,14.16,91
2019-03-31 23:00:00,13.52,96.32,4.44,1.48,27.22,13.91,91
2019-04-01 00:00:00,23.25,98.07,3.39,1.46,28.4,12.76,90
2019-04-01 01:00:00,20.75,96.12,1.31,1.42,27.54,11.79,90
2019-04-01 02:00:00,15.16,78.53,0.88,1.4,27.21,11.71,89
2019-04-01 03:00:00,19.23,78.12,10.16,1.52,28.45,11.29,87
2019-04-01 04:00:00,19.96,110.47,8.83,1.58,29.15,12.21,88
2019-04-01 05:00:00,22.96,107.32,4.61,1.52,28.67,11.91,89
2019-04-01 06:00:00,17.87,109.07,5.22,1.51,29.19,12.64,90
2019-04-01 07:00:00,26.23,99.56,4.19,1.54,28.95,14.48,90
2019-04-01 08:00:00,17.26,83.08,2.95,1.49,29.59,7.53,90
2019-04-01 10:00:00,14.08,34.84,0.83,1.4,28.94,8.13,90
2019-04-01 11:00:00,17.96,68.65,0.4,1.38,48.37,11.88,89
2019-04-01 12:00:00,25.15,77.94,0.89,1.39,28.73,10.31,90
2019-04-01 13:00:00,22.67,82.19,1.26,1.38,28.52,13.9,92
2019-04-01 14:00:00,19.29,69.92,0.68,1.38,28.96,13.45,92
2019-04-01 15:00:00,16.72,55.44,0.38,1.37,28.88,15.82,91
2019-04-01 16:00:00,17.54,65.75,0.43,1.37,28.55,16.55,91
2019-04-01 17:00:00,19.12,84.96,0.51,1.38,28.86,18.55,90
2019-04-01 18:00:00,22.23,131.91,0.59,1.38,28.27,20.51,90
2019-04-01 19:00:00,23.5,122.7,1.37,1.38,28.27,19.34,90
2019-04-03 02:00:00,19.96,57.04,18.84,1.62,21.46,15.41,84
2019-04-03 03:00:00,20.3,52.62,18.29,1.59,21.06,15.9,84
2019-04-03 04:00:00,10.36,57.98,19.3,1.58,20.77,14.56,84
2019-04-03 05:00:00,6.61,54.9,27.66,1.58,20.59,11.68,84
2019-04-03 06:00:00,14.39,79.88,36.7,1.64,21.85,9.16,84
2019-04-03 07:00:00,23.39,95.03,42.03,1.72,22.92,9.3,86
2019-04-03 09:00:00,36.11,106.84,49.44,2.05,25.63,10.37,101
2019-04-03 10:00:00,35.41,83.81,58.48,2.21,26.82,10.82,103
2019-04-03 11:00:00,41.62,105.51,70.12,2.35,26.6,43.93,104
2019-04-03 12:00:00,51.21,143.88,43.84,2.31,23.66,175.44,219
2019-04-03 13:00:00,48.96,153.17,36.52,2.13,24,58.4,219
2019-04-03 14:00:00,35.24,108.4,30.68,2,23.86,85.45,219
2019-04-03 15:00:00,31.23,115.23,26.28,1.85,23.64,79,219
2019-04-03 16:00:00,47.64,114.82,24.7,1.66,22.82,74.09,219
2019-04-03 17:00:00,49.91,145.59,20.15,1.63,22.81,53.73,219
2019-04-03 18:00:00,72.12,111.64,19.9,1.62,22.91,32.75,219
2019-04-03 19:00:00,4.44,99.67,16.67,1.62,23.38,18.66,219
2019-04-03 20:00:00,34.13,82.91,18.27,1.63,23.81,16.55,102
2019-04-03 21:00:00,6.5,111.19,19.62,1.66,24.49,19.57,100
2019-04-03 22:00:00,6.11,72.38,17.69,1.66,22,16.3,92
2019-04-03 23:00:00,6.4,74.3,19.88,1.68,21.74,13.39,93
2019-04-04 00:00:00,7.08,64.98,20.45,1.68,21.57,12.04,94
2019-04-04 01:00:00,3.55,54.45,21.12,1.69,21.19,11.21,93
2019-04-04 02:00:00,10.81,68.59,18.97,1.66,21.33,11.3,94
2019-04-04 03:00:00,10.94,50.77,15.62,1.64,21.16,11.29,94
2019-04-04 04:00:00,11.66,49.39,14.19,1.62,21.15,11.5,93
2019-04-04 05:00:00,7.74,55.37,25.79,1.65,22.77,10.72,93
2019-04-04 06:00:00,13.25,77.82,22.9,1.79,24.02,11.04,93
2019-04-04 07:00:00,20.13,96.96,26.27,1.89,24.52,11.28,94
2019-04-04 08:00:00,26.73,155.1,33.37,2.03,25.12,11.68,100
2019-04-04 09:00:00,28.03,96.86,33.77,1.94,23.09,11.12,100
2019-04-04 10:00:00,26.22,51.95,21.62,1.91,23.28,10.62,100
2019-04-04 11:00:00,17.59,23.82,18.73,1.82,22.95,21.26,100
2019-04-04 12:00:00,20.46,66.52,16.89,1.75,22.62,31,100
2019-04-04 13:00:00,22.87,54.26,15.62,1.69,22.28,42.8,100
2019-04-04 14:00:00,18.23,38.42,14.03,1.61,22.38,41.99,100
2019-04-04 15:00:00,21.3,66.23,15.36,1.6,21.79,44.78,100
2019-04-04 16:00:00,29.66,66.2,14.92,1.6,22.65,51.56,97
2019-04-04 17:00:00,19.05,59.35,16.51,1.61,22.84,58.3,96
2019-04-04 18:00:00,16.64,109.58,13.95,1.62,22.27,24.79,91
2019-04-04 19:00:00,20.67,83.51,16.16,1.63,22.39,18.41,88
2019-04-04 20:00:00,16.14,56.81,16.21,1.65,21.93,18.17,84
2019-04-04 21:00:00,5.29,48.34,18.13,1.68,21.71,16.98,84
2019-04-04 22:00:00,17.39,37.71,17.54,1.72,21.82,13.98,86
2019-04-04 23:00:00,14.48,58.32,21.07,1.73,21.71,12.29,86
2019-04-05 00:00:00,10.27,26.42,20.68,1.77,21.71,12.1,88
2019-04-05 01:00:00,8.05,47.04,22.11,1.74,21.31,11.12,88
2019-04-05 02:00:00,17.56,49.16,22.22,1.73,21.86,11.93,88
2019-04-05 03:00:00,14.81,69.71,22.91,1.69,21.53,13.67,88
2019-04-05 04:00:00,12.14,55.59,19.24,1.67,21.49,13.58,88
2019-04-05 05:00:00,13.15,53.74,18.77,1.66,22.38,13.61,88
2019-04-05 06:00:00,15.19,58.2,23.37,1.72,22.51,13.96,88
2019-04-05 07:00:00,15.27,78.57,23.04,1.87,24.66,14.24,94
2019-04-05 08:00:00,25.27,108.94,25.8,2.1,26.63,15.7,101
2019-04-05 09:00:00,25.36,74.7,26.14,2.12,24.53,14.82,102
2019-04-05 10:00:00,18.64,25.03,20.48,2.01,22.41,14.73,102
2019-04-05 11:00:00,11.92,34.22,16.15,1.9,22.81,30.21,102
2019-04-05 12:00:00,19.84,60,13.95,1.79,22.6,52.66,102
2019-04-05 13:00:00,22.57,85.25,13.8,1.73,22.79,59.36,102
2019-04-05 14:00:00,22.94,61.68,12.69,1.68,22.32,62.84,102
2019-04-05 15:00:00,11.22,36.17,12.58,1.6,22.49,50,102
2019-04-05 16:00:00,35.67,79,14.24,1.62,22.28,57.64,102
2019-04-05 17:00:00,72.94,45.39,13.08,1.62,22.63,52.7,100
2019-04-05 18:00:00,17.89,81.72,15.82,1.62,22.34,16.71,95
2019-04-05 19:00:00,15.41,80.04,18.95,1.64,22.46,18.21,90
2019-04-05 20:00:00,12.43,82.38,20.86,1.66,22.98,18.54,86
2019-04-05 21:00:00,12.64,69.57,23.2,1.72,22.65,17.66,86
2019-04-05 22:00:00,12.34,41,22.12,1.74,22.61,17.68,87
2019-04-05 23:00:00,14.67,50.74,24.16,1.77,22.6,16.27,88
2019-04-06 00:00:00,11.15,52.96,22.95,1.77,22.42,15.21,88
2019-04-06 01:00:00,14.68,39.03,20.11,1.73,22.04,14.87,88
2019-04-06 02:00:00,16.34,50.33,19.36,1.7,21.42,14.99,88
2019-04-06 03:00:00,10.17,53.37,22.76,1.68,22.04,14.47,88
2019-04-06 04:00:00,15.18,54.75,34.06,1.76,22.31,12.64,88
2019-04-06 05:00:00,14.05,66.54,31.04,1.8,22.49,12.79,90
2019-04-06 06:00:00,20.06,67.36,30.9,1.84,23.27,13.57,92
2019-04-06 07:00:00,18.59,100.19,33.29,2.15,26.73,13.73,102
2019-04-06 08:00:00,27.31,133.96,27.34,2.37,27.97,14.89,105
2019-04-06 09:00:00,20.46,45.8,19.1,2.14,23.5,12.86,105
2019-04-06 11:00:00,17.88,41.51,15.3,1.83,24.63,15.07,105
2019-04-06 12:00:00,34.97,89.74,17.02,1.82,23.79,13.33,105
2019-04-06 13:00:00,26.39,67.08,16.41,1.72,22.3,13.8,105
2019-04-06 14:00:00,17.77,48.53,13,1.66,21.55,13.85,105
2019-04-06 15:00:00,15.78,41.31,12.69,1.64,22.38,14.2,105
2019-04-06 16:00:00,20.08,35.25,14.35,1.62,21.25,14.02,102
2019-04-06 17:00:00,9.85,64.87,16.67,1.62,22.15,14.51,96
2019-04-06 18:00:00,21.8,106.35,16.46,1.62,21.82,15.63,92
2019-04-06 19:00:00,14.68,80.64,18.52,1.63,23.05,15.27,91
2019-04-06 20:00:00,20.27,75.62,21.37,1.66,22.73,14.28,86
2019-04-06 21:00:00,16.57,61.36,22.97,1.69,21.59,14.03,84
2019-04-06 22:00:00,15.08,78.33,24.43,1.73,22.03,12.34,86
2019-04-06 23:00:00,14.36,65.28,20.09,1.72,22.46,12.89,86
2019-04-07 00:00:00,13.17,63.16,20.01,1.7,22.36,15.62,86
2019-04-07 01:00:00,8.35,48.36,26.33,1.72,21.25,13.21,86
2019-04-07 02:00:00,19.04,60.91,29.4,1.77,21.79,12.29,88
2019-04-07 03:00:00,21.79,53.42,38.06,1.82,22.58,11.04,91
2019-04-07 04:00:00,21.3,76.31,38.43,1.99,24.09,11.99,100
2019-04-07 05:00:00,19.71,78.26,30.45,2.05,24.45,12.11,101
2019-04-07 06:00:00,22.04,87.81,23.02,2.04,24.85,12.4,101
2019-04-07 07:00:00,22.46,109.28,23.57,2.19,27.06,13.86,102
2019-04-07 08:00:00,32.55,121.94,34.73,2.36,26.98,13.79,104
2019-04-07 09:00:00,37.08,88.5,30.86,2.35,25,11.91,104
2019-04-07 11:00:00,19.65,67.62,23.77,1.99,22.59,13.68,104
2019-04-07 12:00:00,24.66,63.36,17.73,1.9,22.77,13.63,104
2019-04-07 13:00:00,12.16,62.17,14.38,1.77,21.73,14.13,104
2019-04-07 14:00:00,19.56,46.26,12.97,1.7,22.57,15,104
2019-04-07 15:00:00,19.92,58.55,13.27,1.65,22.07,16.65,104
2019-04-07 16:00:00,12.25,52.8,12.66,1.62,22.19,17.8,104
2019-04-07 17:00:00,15.57,65.43,13.55,1.61,21.94,20.35,101
2019-04-07 18:00:00,20.4,107.45,14.56,1.6,21.92,22.12,100
2019-04-07 19:00:00,9.15,71.07,16.94,1.62,22.41,19.58,95
2019-04-07 20:00:00,20.72,58.86,18.37,1.64,22.91,19.3,94
2019-04-07 21:00:00,12.36,80.41,19.85,1.7,22.62,17.03,94
2019-04-07 22:00:00,14.48,54.65,19.3,1.73,22.18,15.91,93
2019-04-07 23:00:00,13.02,59.4,19.69,1.73,21.65,14.97,93
2019-04-08 00:00:00,8.62,51.27,18.7,1.71,21.92,14.1,93
2019-04-08 01:00:00,18.18,51.39,15.26,1.69,21.86,13.49,93
2019-04-08 02:00:00,9.97,25.42,14.69,1.66,21.37,12.94,91
2019-04-08 03:00:00,6.87,35.91,13.71,1.65,22.02,12.27,88
2019-04-08 04:00:00,10.15,42.66,21.96,1.67,21.99,13.05,86
2019-04-08 05:00:00,7.97,61.87,23.11,1.71,21.97,12.35,86
2019-04-08 06:00:00,13.59,38.74,24.3,1.78,23.36,12.63,89
2019-04-08 07:00:00,16.82,78.08,29.87,1.94,25.95,12.46,97
2019-04-08 08:00:00,19.89,107.22,34.46,2.14,26.55,13.13,102
2019-04-08 09:00:00,11.52,27.99,41.03,2.15,26.68,12.73,102
2019-04-08 10:00:00,21.2,26.87,49.44,2.19,25.66,11.77,102
2019-04-08 11:00:00,11.28,93.22,26.99,2.16,23.05,22.23,102
2019-04-08 12:00:00,24.75,71.61,18.61,1.88,22.8,31.69,102
2019-04-08 13:00:00,48.55,102.58,16.68,1.78,22.39,37.7,102
2019-04-08 14:00:00,10.92,69.43,14.52,1.7,22.77,39.14,102
2019-04-08 15:00:00,16.34,45.91,14.88,1.65,22.78,44.54,102
2019-04-08 16:00:00,0.6,38.31,14.02,1.62,22.65,42.95,102
2019-04-08 17:00:00,17.64,56.51,14,1.62,22.68,46.38,102
2019-04-08 18:00:00,16.87,110.52,17.45,1.62,22.63,22.96,102
2019-04-08 19:00:00,42.04,76.79,17.87,1.63,23.41,16.95,94
2019-04-08 20:00:00,12.21,88.65,20.32,1.65,23.49,16.98,89
2019-04-08 21:00:00,18.43,43.43,21.08,1.67,23.95,17.22,85
2019-04-08 22:00:00,10.07,30.39,19.98,1.7,22.63,15.32,85
2019-04-08 23:00:00,11.88,46.71,19.59,1.71,22.48,14.42,86
2019-04-09 00:00:00,8.81,76.22,19.42,1.71,22.18,13.69,86
2019-04-09 01:00:00,13.1,86.81,19.12,1.71,22.05,13.52,86
2019-04-09 02:00:00,13.82,52.23,16.84,1.69,21.3,13.29,86
2019-04-09 03:00:00,4.49,50.15,14.86,1.66,22.3,13.23,86
2019-04-09 04:00:00,14.51,46.69,14.12,1.63,22.04,12.97,86
2019-04-09 05:00:00,7.64,47.48,15.19,1.63,21.9,13.12,86
2019-04-09 06:00:00,14.06,52.58,28.28,1.68,24.23,13.22,86
2019-04-09 07:00:00,20.59,87.91,28.31,1.89,25.49,13.64,94
2019-04-09 08:00:00,32.14,155.19,33.36,2.1,26.52,13.81,101
2019-04-09 09:00:00,23.68,48.24,30.44,2.06,24.35,13.4,101
2019-04-09 10:00:00,16.48,16.09,19.45,2,23.5,12.71,101
2019-04-09 11:00:00,6.76,20.05,16.29,1.86,22.45,21.47,101
2019-04-09 12:00:00,28.95,53.91,18.49,1.77,23.15,36.93,101
2019-04-09 13:00:00,9.62,35.18,16.45,1.66,23.09,31.77,101
2019-04-09 14:00:00,48.19,65.97,13.79,1.63,22.36,33.93,101
2019-04-09 15:00:00,5.84,61.96,14.46,1.61,22.75,47.33,101
2019-04-09 16:00:00,9.68,35.66,14.84,1.6,22.95,54.34,101
2019-04-09 17:00:00,12.93,59.46,15.19,1.6,23.72,60.48,100
2019-04-09 18:00:00,4.22,97.86,12.28,1.62,23.05,19.07,93
2019-04-09 19:00:00,34.74,68.36,13.48,1.62,24.36,19.06,88
2019-04-09 20:00:00,36.7,83.95,16.47,1.65,24,17.59,83
2019-04-09 21:00:00,16.88,66.16,16.62,1.72,24.2,17.03,86
2019-04-09 22:00:00,12.59,44.55,19.38,1.76,23.6,14.72,88
2019-04-09 23:00:00,8.5,44.21,16.54,1.75,23.49,14.64,88
2019-04-10 00:00:00,13.13,62.14,18.52,1.73,22.64,14.27,88
2019-04-10 01:00:00,11.64,44.41,15.24,1.71,22.28,15.02,88
2019-04-10 02:00:00,9.99,46.86,14.7,1.67,22.36,15.98,88
2019-04-10 03:00:00,10.95,52.69,20.54,1.68,22.12,14.88,88
2019-04-10 04:00:00,18.9,51.04,12.91,1.66,21.97,13.02,88
2019-04-10 05:00:00,6.99,34.33,11.01,1.65,21.72,13,88
2019-04-10 06:00:00,9.17,20.16,18.28,1.65,22.17,12.29,88
2019-04-10 07:00:00,14.73,68.05,28.62,1.77,24.66,12.38,88
2019-04-10 08:00:00,21.09,90.34,36.67,2,26.84,13.96,100
2019-04-10 09:00:00,27.6,46.8,35.54,2.11,25.11,12.3,101
2019-04-10 10:00:00,19.33,21.56,34.14,2.1,24.84,12.47,101
2019-04-10 11:00:00,9.16,42.71,20.14,1.98,22.91,13.4,101
2019-04-10 12:00:00,28.94,61.83,18.59,1.88,23.14,15.81,101
2019-04-10 13:00:00,23.83,71.54,15.49,1.81,23.85,20.37,101
2019-04-10 14:00:00,20.37,65.21,10.2,1.73,22.56,17,101
2019-04-10 15:00:00,7.33,22.34,10.94,1.62,22.33,39.62,101
2019-04-10 16:00:00,5.04,80.69,10.48,1.65,23.41,50.52,101
2019-04-10 18:00:00,4.54,34.99,11.43,1.66,24.29,25.5,99
2019-04-10 19:00:00,13.66,49.26,12.88,1.69,24.5,17.63,94
2019-04-10 20:00:00,9.63,39.89,14.09,1.7,23.91,16.58,90
2019-04-10 21:00:00,12.29,64.8,16.6,1.75,24.35,14.89,88
2019-04-10 22:00:00,14.48,57.7,16.33,1.78,24.13,14.5,89
2019-04-10 23:00:00,14.25,73.16,14.14,1.78,23.75,14.66,89
2019-04-11 00:00:00,13.63,68.61,12.24,1.76,23.34,14.87,89
2019-04-11 01:00:00,12.2,13.06,11,1.71,22.94,14.17,89
2019-04-11 02:00:00,12.87,41.59,10.58,1.69,22.29,12.65,89
2019-04-11 03:00:00,12.22,45.38,11.11,1.67,22.51,13.2,89
2019-04-11 04:00:00,7.09,35.25,17.26,1.68,22.57,12.23,89
2019-04-11 05:00:00,13.67,54.5,24.35,1.71,23.82,11.29,89
2019-04-11 06:00:00,13.14,49.4,24.29,1.75,23.28,11.05,89
2019-04-11 07:00:00,22.1,72.34,20.85,1.8,23.86,11.63,90
2019-04-11 08:00:00,32.42,125.01,23.36,1.95,24.73,12.42,98
2019-04-11 11:00:00,10.27,34.61,11.75,1.8,22.41,11.84,98
2019-04-11 12:00:00,21.73,77.39,11.52,1.78,22.57,13.04,98
2019-04-11 13:00:00,16.71,61.88,9.51,1.74,23.03,14.49,98
2019-04-11 14:00:00,9.42,55.62,9.04,1.7,22.28,55.64,98
2019-04-11 15:00:00,18.96,45.3,11.73,1.6,22.3,45.75,98
2019-04-11 16:00:00,37.37,92.62,14.22,1.65,23.5,53.52,98
2019-04-11 17:00:00,20.96,61.99,12.55,1.65,22.71,61.38,94
2019-04-11 18:00:00,18.72,106.67,11.6,1.66,22.68,26.87,90
2019-04-11 19:00:00,21.34,79.06,15.45,1.67,23.18,17.99,89
2019-04-11 20:00:00,17.56,89.79,16.82,1.7,23.34,16.7,87
2019-04-11 21:00:00,12.95,63.2,18.08,1.72,23.12,15.7,86
2019-04-11 22:00:00,17.38,72.22,19.89,1.77,22.9,15.2,88
2019-04-11 23:00:00,13.75,83.83,15.83,1.77,22.49,14.89,88
2019-04-12 00:00:00,13.38,51.29,15.39,1.75,22.42,14.74,88
2019-04-12 01:00:00,10.38,63.54,13.16,1.73,22.01,13.45,88
2019-04-12 02:00:00,13.19,34.15,19.13,1.72,22.43,12.68,88
2019-04-12 03:00:00,10.75,56.1,31.03,1.78,23.12,12.13,89
2019-04-12 04:00:00,18.94,59.11,30.22,1.87,23.27,11.95,94
2019-04-12 05:00:00,16,77.98,32.48,1.9,23.64,12.54,95
2019-04-12 06:00:00,26.43,127.99,30.63,1.96,25.01,12.04,98
2019-04-12 07:00:00,24.3,91.92,27.8,2.02,24.96,12.35,100
2019-04-12 08:00:00,47.71,141.36,29.59,2.17,26.31,12.73,102
2019-04-12 09:00:00,26.64,66.43,32.54,2.19,24.12,12.73,102
2019-04-12 11:00:00,10.38,21.99,13.92,1.97,22.59,12.78,102
2019-04-12 12:00:00,25.01,49.98,14.02,1.86,23.59,16.17,102
2019-04-12 13:00:00,26.04,59.48,13.43,1.78,23.39,67.69,102
2019-04-12 14:00:00,18.64,41.95,13.12,1.7,23.4,62.11,102
2019-04-12 15:00:00,27.7,110.12,14.67,1.66,23.3,56.77,102
2019-04-12 16:00:00,47.2,105.29,12.41,1.67,23.46,57.98,102
2019-04-12 17:00:00,17.3,78.79,13.6,1.67,23.94,67.79,102
2019-04-12 18:00:00,40.27,124.56,13.59,1.67,23.92,29.18,98
2019-04-12 19:00:00,33.23,123.42,13.41,1.68,23.84,18.38,93
2019-04-12 20:00:00,11.44,80.44,17.44,1.69,24.01,17.78,89
2019-04-12 21:00:00,3.25,64.13,19.25,1.73,23.62,17.07,86
2019-04-12 22:00:00,25.52,55.26,27.01,1.8,24.12,14.46,90
2019-04-12 23:00:00,18.95,84.96,33.84,1.89,24.52,13.58,94
2019-04-13 00:00:00,25.62,68.72,28.46,1.96,23.19,13.6,98
2019-04-13 01:00:00,14.47,88.7,24.05,1.9,22.81,13.23,98
2019-04-13 07:00:00,33.09,143.72,36.44,2.32,32.33,10.87,104
2019-04-13 08:00:00,60.55,204.44,36.36,2.7,32.55,11.61,109
2019-04-13 09:00:00,54.82,170.19,48.02,2.74,29.11,9.64,109
2019-04-13 10:00:00,50.42,150.6,79.28,2.73,27.25,9.2,110
2019-04-13 11:00:00,29.25,127.62,42.02,2.5,24.65,41.37,112
2019-04-13 12:00:00,56.58,116.01,17.64,2.2,23.53,52.1,112
2019-04-13 13:00:00,27.88,66.42,17.42,1.94,23.9,69.78,113
2019-04-13 14:00:00,13.76,51.68,16.51,1.81,23.74,66.38,113
2019-04-13 15:00:00,41.57,89.22,14.95,1.73,23.98,18.96,113
2019-04-13 16:00:00,32.55,108.75,14.77,1.73,23.31,23.72,113
2019-04-13 17:00:00,26.93,107.03,14.66,1.71,23.74,28.39,113
2019-04-13 18:00:00,26.29,126.06,19.74,1.71,23.97,27.12,113
2019-04-13 19:00:00,26.8,111.16,22.57,1.73,23.41,30.4,114
2019-04-13 20:00:00,21.15,117.67,22.16,1.76,24.42,28.94,114
2019-04-13 21:00:00,28.7,107.16,53.62,1.79,24.96,17.03,117
2019-04-13 22:00:00,29.22,101.53,72.47,2.01,25.46,10.95,122
2019-04-13 23:00:00,29.2,118.96,67.23,2.22,25.02,9.79,124
2019-04-14 00:00:00,26.69,172.59,29.59,2.21,23.38,16.5,124
2019-04-14 01:00:00,30.12,74.89,19.11,2.05,22.52,16.88,123
2019-04-14 02:00:00,20.75,57.92,18.5,1.91,22.23,15.52,120
2019-04-14 03:00:00,18.06,66.11,25.18,1.83,22.34,13.42,117
2019-04-14 04:00:00,22.72,67.7,42.12,1.82,22.99,9.65,117
2019-04-14 05:00:00,17.02,82.24,43.61,1.85,23.06,9.8,117
2019-04-14 06:00:00,23.11,90.82,47.63,1.89,25.33,10.72,120
2019-04-14 07:00:00,24.76,108.49,46.35,2.06,26.81,9.98,115
2019-04-14 08:00:00,28.18,111.65,45.08,2.21,25.46,10.12,108
2019-04-14 09:00:00,30.44,52.83,64.1,2.23,26.41,10.34,106
2019-04-14 10:00:00,41.7,95.48,38.14,2.27,24.36,12.65,103
2019-04-14 11:00:00,26.79,79.97,15.63,2.08,23.99,15.08,103
2019-04-14 12:00:00,21.89,83.98,14.36,1.92,23.8,16.25,103
2019-04-14 13:00:00,21.01,48.47,13.16,1.84,23.37,16.83,103
2019-04-14 14:00:00,13.05,31.36,13.25,1.77,23.05,15.19,103
2019-04-14 15:00:00,15.2,51.12,13.33,1.72,23.07,15.54,103
